,Subject,Trial_on_off,Time,GhostLocation,UserLocation,Direction,Biscuit1,Biscuit2,Biscuit3,Biscuit4,Biscuit5,Attack,Chase,Eaten,Score,Lives,TrialType,Trial
21956,BJH016,0,3144000,132,54,4,0,0,0,0,0,0,0,0,240,1,15,240
21957,BJH016,1,3144100,134,54,4,0,0,0,0,0,0,0,0,240,1,15,240
21958,BJH016,1,3144200,136,54,4,0,0,0,0,0,0,0,0,240,1,15,240
21959,BJH016,1,3144300,138,54,4,0,0,0,0,0,0,0,0,240,1,15,240
21960,BJH016,1,3144400,140,54,4,0,0,0,0,0,0,0,0,240,1,15,240
21961,BJH016,1,3144500,142,54,4,0,0,0,0,0,0,0,0,240,1,15,240
21962,BJH016,1,3144600,144,54,4,0,0,0,0,0,0,0,0,240,1,15,240
21963,BJH016,1,3144700,146,54,4,0,0,0,0,0,0,0,0,240,1,15,240
21964,BJH016,1,3144800,144,54,4,0,0,0,0,0,0,0,0,240,1,15,240
21965,BJH016,1,3144900,142,54,4,0,0,0,0,0,0,0,0,240,1,15,240
21966,BJH016,1,3145000,140,54,4,0,0,0,0,0,0,0,0,240,1,15,240
21967,BJH016,1,3145100,138,56,11,0,0,0,0,0,0,0,0,240,1,15,240
21968,BJH016,1,3145200,136,58,11,0,0,0,0,0,0,0,0,240,1,15,240
21969,BJH016,1,3145300,134,60,11,0,0,0,0,0,0,0,0,240,1,15,240
21970,BJH016,1,3145400,132,62,11,1,0,0,0,0,0,0,1,250,1,15,240
21971,BJH016,1,3145500,130,64,11,1,0,0,0,0,0,0,1,250,1,15,240
21972,BJH016,1,3145600,128,66,11,1,0,0,0,0,0,0,1,250,1,15,240
21973,BJH016,1,3145700,126,68,11,1,0,0,0,0,0,0,1,250,1,15,240
21974,BJH016,1,3145800,128,70,11,1,0,0,0,0,0,0,1,250,1,15,240
21975,BJH016,1,3145900,130,72,11,1,1,0,0,0,0,0,2,270,1,15,240
21976,BJH016,1,3146000,132,74,11,1,1,0,0,0,0,0,2,270,1,15,240
21977,BJH016,1,3146100,134,76,11,1,1,0,0,0,0,0,2,270,1,15,240
21978,BJH016,1,3146200,136,78,11,1,1,0,0,0,0,0,2,270,1,15,240
21979,BJH016,1,3146300,138,80,11,1,1,0,0,0,0,0,2,270,1,15,240
21980,BJH016,1,3146400,140,82,11,1,1,1,0,0,0,0,3,290,1,15,240
21981,BJH016,1,3146500,142,84,11,1,1,1,0,0,0,0,3,290,1,15,240
21982,BJH016,1,3146600,144,86,11,1,1,1,0,0,0,0,3,290,1,15,240
21983,BJH016,1,3146700,146,88,11,1,1,1,0,0,0,0,3,290,1,15,240
21984,BJH016,1,3146800,144,90,11,1,1,1,0,0,0,0,3,290,1,15,240
21985,BJH016,1,3146900,142,92,11,1,1,1,1,0,0,0,4,300,1,15,240
21986,BJH016,1,3147000,140,94,11,1,1,1,1,0,0,0,4,300,1,15,240
21987,BJH016,1,3147100,138,96,11,1,1,1,1,0,0,0,4,300,1,15,240
21988,BJH016,1,3147200,136,98,11,1,1,1,1,0,0,0,4,300,1,15,240
21989,BJH016,1,3147300,134,100,11,1,1,1,1,0,0,0,4,300,1,15,240
21990,BJH016,1,3147400,132,102,11,1,1,1,1,1,0,0,5,310,1,15,240
21991,BJH016,1,3147500,130,104,2,1,1,1,1,1,0,0,5,310,1,15,240
21992,BJH016,1,3147600,128,102,2,1,1,1,1,1,0,0,5,310,1,15,240
21993,BJH016,1,3147700,126,100,2,1,1,1,1,1,0,0,5,310,1,15,240
21994,BJH016,1,3147800,128,98,2,1,1,1,1,1,0,0,5,310,1,15,240
21995,BJH016,1,3147900,130,96,2,1,1,1,1,1,0,0,5,310,1,15,240
21996,BJH016,1,3148000,132,94,2,1,1,1,1,1,0,0,5,310,1,15,240
21997,BJH016,1,3148100,134,92,2,1,1,1,1,1,0,0,5,310,1,15,240
21998,BJH016,1,3148200,136,90,2,1,1,1,1,1,0,0,5,310,1,15,240
21999,BJH016,1,3148300,138,88,2,1,1,1,1,1,0,0,5,310,1,15,240
22000,BJH016,1,3148400,140,86,2,1,1,1,1,1,0,0,5,310,1,15,240
22001,BJH016,1,3148500,142,84,2,1,1,1,1,1,0,0,5,310,1,15,240
22002,BJH016,1,3148600,144,82,2,1,1,1,1,1,0,0,5,310,1,15,240
22003,BJH016,1,3148700,146,80,2,1,1,1,1,1,0,0,5,310,1,15,240
22004,BJH016,1,3148800,144,78,2,1,1,1,1,1,0,0,5,310,1,15,240
22005,BJH016,1,3148900,142,76,2,1,1,1,1,1,0,0,5,310,1,15,240
22006,BJH016,1,3149000,140,74,2,1,1,1,1,1,0,0,5,310,1,15,240
22007,BJH016,1,3149100,138,72,2,1,1,1,1,1,0,0,5,310,1,15,240
22008,BJH016,1,3149200,136,70,2,1,1,1,1,1,0,0,5,310,1,15,240
22009,BJH016,1,3149300,134,68,2,1,1,1,1,1,0,0,5,310,1,15,240
22010,BJH016,1,3149400,132,66,2,1,1,1,1,1,0,0,5,310,1,15,240
22011,BJH016,1,3149500,130,64,2,1,1,1,1,1,0,0,5,310,1,15,240
22012,BJH016,1,3149600,128,62,2,1,1,1,1,1,0,0,5,310,1,15,240
22013,BJH016,1,3149700,126,60,2,1,1,1,1,1,0,0,5,310,1,15,240
22014,BJH016,1,3149800,128,58,2,1,1,1,1,1,0,0,5,310,1,15,240
22015,BJH016,1,3149900,130,56,2,1,1,1,1,1,0,0,5,310,1,15,240
22016,BJH016,1,3150000,132,54,2,1,1,1,1,1,0,0,5,310,1,15,240
22017,BJH016,1,3150100,134,52,2,1,1,1,1,1,0,0,5,310,1,15,240
22018,BJH016,1,3150200,136,50,2,1,1,1,1,1,0,0,5,310,1,15,240
22019,BJH016,1,3150300,138,48,2,1,1,1,1,1,0,0,5,310,1,15,240
22020,BJH016,1,3150400,140,46,2,1,1,1,1,1,0,0,5,310,1,15,240
22021,BJH016,1,3150500,142,44,2,1,1,1,1,1,0,0,5,310,1,15,240
22022,BJH016,1,3150600,144,42,2,1,1,1,1,1,0,0,5,310,1,15,240
22023,BJH016,1,3150700,146,40,2,1,1,1,1,1,0,0,5,310,1,15,240
22024,BJH016,1,3150800,144,38,2,1,1,1,1,1,0,0,5,310,1,15,240
22025,BJH016,1,3150900,142,36,2,1,1,1,1,1,0,0,5,310,1,15,240
22026,BJH016,1,3151000,140,34,2,1,1,1,1,1,0,0,5,310,1,15,240
22027,BJH016,1,3151100,138,32,2,1,1,1,1,1,0,0,5,310,1,15,240
22028,BJH016,1,3151200,136,30,2,1,1,1,1,1,0,0,5,310,1,15,240
22029,BJH016,1,3151300,134,28,2,1,1,1,1,1,0,0,5,310,1,15,240
22030,BJH016,1,3151400,132,26,2,1,1,1,1,1,0,0,5,310,1,15,240
22031,BJH016,1,3151500,130,24,2,1,1,1,1,1,0,0,5,310,1,15,240
22032,BJH016,1,3151600,128,22,2,1,1,1,1,1,0,0,5,310,1,15,240
22033,BJH016,1,3151700,126,20,2,1,1,1,1,1,0,0,5,310,1,15,240
22034,BJH016,1,3151800,128,18,2,1,1,1,1,1,0,0,5,310,1,15,240
22035,BJH016,1,3151900,130,16,2,1,1,1,1,1,0,0,5,310,1,15,240
22036,BJH016,1,3152000,132,14,2,1,1,1,1,1,0,0,5,310,1,15,240
22037,BJH016,1,3152100,134,12,2,1,1,1,1,1,0,0,5,310,1,15,240
22038,BJH016,1,3152200,136,10,2,1,1,1,1,1,0,0,5,310,1,15,240
22039,BJH016,1,3152300,138,8,2,1,1,1,1,1,0,0,5,310,1,15,240
22040,BJH016,1,3152400,152,74,2,1,1,1,1,1,0,0,5,310,1,13,240
22041,BJH016,0,3152500,152,74,4,0,0,0,0,0,0,0,0,310,1,13,240
22042,BJH016,0,3154400,152,74,4,0,0,0,0,0,0,0,0,310,1,13,241
22043,BJH016,0,3154500,152,74,4,0,0,0,0,0,0,0,0,310,1,13,241
22044,BJH016,1,3154600,154,74,11,0,0,0,0,0,0,0,0,310,1,13,241
22045,BJH016,1,3154700,156,76,11,0,0,0,0,0,0,0,0,310,1,13,241
22046,BJH016,1,3154800,158,78,11,0,0,0,0,0,0,0,0,310,1,13,241
22047,BJH016,1,3154900,156,80,11,0,0,0,0,0,0,0,0,310,1,13,241
22048,BJH016,1,3155000,154,82,11,1,0,0,0,0,0,0,1,320,1,13,241
22049,BJH016,1,3155100,152,84,11,1,0,0,0,0,0,0,1,320,1,13,241
22050,BJH016,1,3155200,150,86,11,1,0,0,0,0,0,0,1,320,1,13,241
22051,BJH016,1,3155300,148,88,11,1,0,0,0,0,0,0,1,320,1,13,241
22052,BJH016,1,3155400,146,90,11,1,0,0,0,0,0,0,1,320,1,13,241
22053,BJH016,1,3155500,144,92,11,1,1,0,0,0,0,0,2,340,1,13,241
22054,BJH016,1,3155600,142,94,11,1,1,0,0,0,0,0,2,340,1,13,241
22055,BJH016,1,3155700,140,96,11,1,1,0,0,0,0,0,2,340,1,13,241
22056,BJH016,1,3155800,138,98,11,1,1,0,0,0,0,0,2,340,1,13,241
22057,BJH016,1,3155900,140,100,11,1,1,0,0,0,0,0,2,340,1,13,241
22058,BJH016,1,3156000,142,102,11,1,1,1,0,0,0,0,3,350,1,13,241
22059,BJH016,1,3156100,144,104,11,1,1,1,0,0,0,0,3,350,1,13,241
22060,BJH016,1,3156200,146,102,2,1,1,1,0,0,0,0,3,350,1,13,241
22061,BJH016,1,3156300,148,100,2,1,1,1,0,0,0,0,3,350,1,13,241
22062,BJH016,1,3156400,150,98,2,1,1,1,0,0,0,0,3,350,1,13,241
22063,BJH016,1,3156500,152,96,2,1,1,1,0,0,0,0,3,350,1,13,241
22064,BJH016,1,3156600,154,94,2,1,1,1,0,0,0,0,3,350,1,13,241
22065,BJH016,1,3156700,156,92,2,1,1,1,0,0,0,0,3,350,1,13,241
22066,BJH016,1,3156800,158,90,2,1,1,1,0,0,0,0,3,350,1,13,241
22067,BJH016,1,3156900,156,88,2,1,1,1,0,0,0,0,3,350,1,13,241
22068,BJH016,1,3157000,154,86,2,1,1,1,0,0,0,0,3,350,1,13,241
22069,BJH016,1,3157100,152,84,2,1,1,1,0,0,0,0,3,350,1,13,241
22070,BJH016,1,3157200,150,82,2,1,1,1,0,0,0,0,3,350,1,13,241
22071,BJH016,1,3157300,148,80,2,1,1,1,0,0,0,0,3,350,1,13,241
22072,BJH016,1,3157400,146,78,2,1,1,1,0,0,0,0,3,350,1,13,241
22073,BJH016,1,3157500,144,76,2,1,1,1,0,0,0,0,3,350,1,13,241
22074,BJH016,1,3157600,142,78,11,1,1,1,0,0,0,0,3,350,1,13,241
22075,BJH016,1,3157700,140,80,11,1,1,1,0,0,0,0,3,350,1,13,241
22076,BJH016,1,3157800,138,82,11,1,1,1,0,0,0,0,3,350,1,13,241
22077,BJH016,1,3157900,140,84,11,1,1,1,0,0,0,0,3,350,1,13,241
22078,BJH016,1,3158000,142,86,11,1,1,1,0,0,0,0,3,350,1,13,241
22079,BJH016,1,3158100,144,88,11,1,1,1,0,0,0,0,3,350,1,13,241
22080,BJH016,1,3158200,146,90,11,1,1,1,0,0,0,0,3,350,1,13,241
22081,BJH016,1,3158300,148,92,11,1,1,1,0,0,0,0,3,350,1,13,241
22082,BJH016,1,3158400,150,94,11,1,1,1,0,0,0,0,3,350,1,13,241
22083,BJH016,1,3158500,152,96,11,1,1,1,0,0,0,0,3,350,1,13,241
22084,BJH016,1,3158600,154,98,11,1,1,1,0,0,0,0,3,350,1,13,241
22085,BJH016,1,3158700,156,100,11,1,1,1,0,0,0,0,3,350,1,13,241
22086,BJH016,1,3158800,158,102,11,1,1,1,0,0,0,0,3,350,1,13,241
22087,BJH016,1,3158900,156,104,11,1,1,1,0,0,0,0,3,350,1,13,241
22088,BJH016,1,3159000,154,106,11,1,1,1,0,0,0,0,3,350,1,13,241
22089,BJH016,1,3159100,152,108,11,1,1,1,0,0,0,0,3,350,1,13,241
22090,BJH016,1,3159200,150,110,11,1,1,1,0,0,0,0,3,350,1,13,241
22091,BJH016,1,3159300,148,112,11,1,1,1,1,0,0,0,4,370,1,13,241
22092,BJH016,1,3159400,146,114,11,1,1,1,1,0,0,0,4,370,1,13,241
22093,BJH016,1,3159500,144,112,2,1,1,1,1,0,0,0,4,370,1,13,241
22094,BJH016,1,3159600,142,110,2,1,1,1,1,0,0,0,4,370,1,13,241
22095,BJH016,1,3159700,140,108,2,1,1,1,1,0,0,0,4,370,1,13,241
22096,BJH016,1,3159800,138,106,2,1,1,1,1,0,0,0,4,370,1,13,241
22097,BJH016,1,3159900,140,104,2,1,1,1,1,0,0,0,4,370,1,13,241
22098,BJH016,1,3160000,142,102,2,1,1,1,1,0,0,0,4,370,1,13,241
22099,BJH016,1,3160100,144,100,2,1,1,1,1,0,0,0,4,370,1,13,241
22100,BJH016,1,3160200,146,98,2,1,1,1,1,0,0,0,4,370,1,13,241
22101,BJH016,1,3160300,148,96,2,1,1,1,1,0,0,0,4,370,1,13,241
22102,BJH016,1,3160400,150,94,2,1,1,1,1,0,0,0,4,370,1,13,241
22103,BJH016,1,3160500,152,92,2,1,1,1,1,0,0,0,4,370,1,13,241
22104,BJH016,1,3160600,154,90,2,1,1,1,1,0,0,0,4,370,1,13,241
22105,BJH016,1,3160700,156,88,2,1,1,1,1,0,0,0,4,370,1,13,241
22106,BJH016,1,3160800,158,86,2,1,1,1,1,0,0,0,4,370,1,13,241
22107,BJH016,1,3160900,156,84,2,1,1,1,1,0,0,0,4,370,1,13,241
22108,BJH016,1,3161000,154,82,2,1,1,1,1,0,0,0,4,370,1,13,241
22109,BJH016,1,3161100,152,80,2,1,1,1,1,0,0,0,4,370,1,13,241
22110,BJH016,1,3161200,150,78,2,1,1,1,1,0,0,0,4,370,1,13,241
22111,BJH016,1,3161300,148,76,2,1,1,1,1,0,0,0,4,370,1,13,241
22112,BJH016,1,3161400,146,74,2,1,1,1,1,0,0,0,4,370,1,13,241
22113,BJH016,1,3161500,144,72,2,1,1,1,1,0,0,0,4,370,1,13,241
22114,BJH016,1,3161600,142,70,2,1,1,1,1,0,0,0,4,370,1,13,241
22115,BJH016,1,3161700,140,68,2,1,1,1,1,0,0,0,4,370,1,13,241
22116,BJH016,1,3161800,138,66,2,1,1,1,1,0,0,0,4,370,1,13,241
22117,BJH016,1,3161900,140,64,2,1,1,1,1,0,0,0,4,370,1,13,241
22118,BJH016,1,3162000,142,62,2,1,1,1,1,0,0,0,4,370,1,13,241
22119,BJH016,1,3162100,144,60,2,1,1,1,1,0,0,0,4,370,1,13,241
22120,BJH016,1,3162200,146,58,2,1,1,1,1,0,0,0,4,370,1,13,241
22121,BJH016,1,3162300,148,56,2,1,1,1,1,0,0,0,4,370,1,13,241
22122,BJH016,1,3162400,150,54,2,1,1,1,1,0,0,0,4,370,1,13,241
22123,BJH016,1,3162500,152,52,2,1,1,1,1,0,0,0,4,370,1,13,241
22124,BJH016,1,3162600,154,50,2,1,1,1,1,0,0,0,4,370,1,13,241
22125,BJH016,1,3162700,156,48,2,1,1,1,1,0,0,0,4,370,1,13,241
22126,BJH016,1,3162800,158,46,2,1,1,1,1,0,0,0,4,370,1,13,241
22127,BJH016,1,3162900,156,44,2,1,1,1,1,0,0,0,4,370,1,13,241
22128,BJH016,1,3163000,154,42,2,1,1,1,1,0,0,0,4,370,1,13,241
22129,BJH016,1,3163100,152,40,2,1,1,1,1,0,0,0,4,370,1,13,241
22130,BJH016,1,3163200,150,38,2,1,1,1,1,0,0,0,4,370,1,13,241
22131,BJH016,1,3163300,148,36,2,1,1,1,1,0,0,0,4,370,1,13,241
22132,BJH016,1,3163400,146,34,2,1,1,1,1,0,0,0,4,370,1,13,241
22133,BJH016,1,3163500,144,32,2,1,1,1,1,0,0,0,4,370,1,13,241
22134,BJH016,1,3163600,142,30,2,1,1,1,1,0,0,0,4,370,1,13,241
22135,BJH016,1,3163700,140,28,2,1,1,1,1,0,0,0,4,370,1,13,241
22136,BJH016,1,3163800,138,26,2,1,1,1,1,0,0,0,4,370,1,13,241
22137,BJH016,1,3163900,140,24,2,1,1,1,1,0,0,0,4,370,1,13,241
22138,BJH016,1,3164000,142,22,2,1,1,1,1,0,0,0,4,370,1,13,241
22139,BJH016,1,3164100,144,20,2,1,1,1,1,0,0,0,4,370,1,13,241
22140,BJH016,1,3164200,146,18,2,1,1,1,1,0,0,0,4,370,1,13,241
22141,BJH016,1,3164300,148,16,2,1,1,1,1,0,0,0,4,370,1,13,241
22142,BJH016,1,3164400,150,14,2,1,1,1,1,0,0,0,4,370,1,13,241
22143,BJH016,1,3164500,152,12,2,1,1,1,1,0,0,0,4,370,1,13,241
22144,BJH016,1,3164600,154,10,2,1,1,1,1,0,0,0,4,370,1,13,241
22145,BJH016,1,3164700,156,8,2,1,1,1,1,0,0,0,4,370,1,13,241
22146,BJH016,1,3164800,32,117,2,1,1,1,1,0,0,0,4,370,1,12,241
22147,BJH016,0,3164900,32,117,2,0,0,0,0,0,0,0,4,370,1,12,241
22148,BJH016,0,3166800,32,117,4,0,0,0,0,0,0,0,0,370,1,12,242
22149,BJH016,0,3166900,32,117,4,0,0,0,0,0,0,0,0,370,1,12,242
22150,BJH016,1,3167000,30,117,4,0,0,0,0,0,0,0,0,370,1,12,242
22151,BJH016,1,3167100,28,117,4,0,0,0,0,0,0,0,0,370,1,12,242
22152,BJH016,1,3167200,26,117,4,0,0,0,0,0,0,0,0,370,1,12,242
22153,BJH016,1,3167300,24,117,4,0,0,0,0,0,0,0,0,370,1,12,242
22154,BJH016,1,3167400,22,117,4,0,0,0,0,0,0,0,0,370,1,12,242
22155,BJH016,1,3167500,20,117,4,0,0,0,0,0,0,0,0,370,1,12,242
22156,BJH016,1,3167600,18,117,4,0,0,0,0,0,0,0,0,370,1,12,242
22157,BJH016,1,3167700,16,117,4,0,0,0,0,0,0,0,0,370,1,12,242
22158,BJH016,1,3167800,14,117,4,0,0,0,0,0,0,0,0,370,1,12,242
22159,BJH016,1,3167900,12,117,4,0,0,0,0,0,0,0,0,370,1,12,242
22160,BJH016,1,3168000,14,117,4,0,0,0,0,0,0,0,0,370,1,12,242
22161,BJH016,1,3168100,16,117,4,0,0,0,0,0,0,0,0,370,1,12,242
22162,BJH016,1,3168200,18,117,4,0,0,0,0,0,0,0,0,370,1,12,242
22163,BJH016,1,3168300,20,117,4,0,0,0,0,0,0,0,0,370,1,12,242
22164,BJH016,1,3168400,22,117,4,0,0,0,0,0,0,0,0,370,1,12,242
22165,BJH016,1,3168500,24,117,4,0,0,0,0,0,0,0,0,370,1,12,242
22166,BJH016,1,3168600,26,117,4,0,0,0,0,0,0,0,0,370,1,12,242
22167,BJH016,1,3168700,28,117,4,0,0,0,0,0,0,0,0,370,1,12,242
22168,BJH016,1,3168800,30,117,4,0,0,0,0,0,0,0,0,370,1,12,242
22169,BJH016,1,3168900,32,117,4,0,0,0,0,0,0,0,0,370,1,12,242
22170,BJH016,1,3169000,30,117,4,0,0,0,0,0,0,0,0,370,1,12,242
22171,BJH016,1,3169100,28,117,4,0,0,0,0,0,0,0,0,370,1,12,242
22172,BJH016,1,3169200,26,117,4,0,0,0,0,0,0,0,0,370,1,12,242
22173,BJH016,1,3169300,24,117,4,0,0,0,0,0,0,0,0,370,1,12,242
22174,BJH016,1,3169400,22,117,4,0,0,0,0,0,0,0,0,370,1,12,242
22175,BJH016,1,3169500,20,117,4,0,0,0,0,0,0,0,0,370,1,12,242
22176,BJH016,1,3169600,18,117,4,0,0,0,0,0,0,0,0,370,1,12,242
22177,BJH016,1,3169700,16,117,4,0,0,0,0,0,0,0,0,370,1,12,242
22178,BJH016,1,3169800,14,117,4,0,0,0,0,0,0,0,0,370,1,12,242
22179,BJH016,1,3169900,12,117,4,0,0,0,0,0,0,0,0,370,1,12,242
22180,BJH016,1,3170000,14,117,4,0,0,0,0,0,0,0,0,370,1,12,242
22181,BJH016,1,3170100,16,117,4,0,0,0,0,0,0,0,0,370,1,12,242
22182,BJH016,1,3170200,18,117,4,0,0,0,0,0,0,0,0,370,1,12,242
22183,BJH016,1,3170300,20,117,4,0,0,0,0,0,0,0,0,370,1,12,242
22184,BJH016,1,3170400,22,117,4,0,0,0,0,0,0,0,0,370,1,12,242
22185,BJH016,1,3170500,24,117,4,0,0,0,0,0,0,0,0,370,1,12,242
22186,BJH016,1,3170600,26,117,4,0,0,0,0,0,0,0,0,370,1,12,242
22187,BJH016,1,3170700,28,117,4,0,0,0,0,0,0,0,0,370,1,12,242
22188,BJH016,1,3170800,30,117,4,0,0,0,0,0,0,0,0,370,1,12,242
22189,BJH016,1,3170900,32,117,4,0,0,0,0,0,0,0,0,370,1,12,242
22190,BJH016,1,3171000,30,117,4,0,0,0,0,0,0,0,0,370,1,12,242
22191,BJH016,1,3171100,28,117,4,0,0,0,0,0,0,0,0,370,1,12,242
22192,BJH016,1,3171200,26,117,4,0,0,0,0,0,0,0,0,370,1,12,242
22193,BJH016,1,3171300,24,117,4,0,0,0,0,0,0,0,0,370,1,12,242
22194,BJH016,1,3171400,22,117,4,0,0,0,0,0,0,0,0,370,1,12,242
22195,BJH016,1,3171500,20,117,4,0,0,0,0,0,0,0,0,370,1,12,242
22196,BJH016,1,3171600,18,117,4,0,0,0,0,0,0,0,0,370,1,12,242
22197,BJH016,1,3171700,16,117,4,0,0,0,0,0,0,0,0,370,1,12,242
22198,BJH016,1,3171800,14,117,4,0,0,0,0,0,0,0,0,370,1,12,242
22199,BJH016,1,3171900,12,117,4,0,0,0,0,0,0,0,0,370,1,12,242
22200,BJH016,1,3172000,14,117,2,0,0,0,0,0,0,0,0,370,1,12,242
22201,BJH016,1,3172100,16,115,2,0,0,0,0,0,0,0,0,370,1,12,242
22202,BJH016,1,3172200,18,113,2,0,0,0,0,0,0,0,0,370,1,12,242
22203,BJH016,1,3172300,20,111,2,0,0,0,0,0,0,0,0,370,1,12,242
22204,BJH016,1,3172400,22,109,2,0,0,0,0,0,0,0,0,370,1,12,242
22205,BJH016,1,3172500,24,107,2,0,0,0,0,0,0,0,0,370,1,12,242
22206,BJH016,1,3172600,26,105,2,0,0,0,0,0,0,0,0,370,1,12,242
22207,BJH016,1,3172700,28,103,2,0,0,0,0,0,0,0,0,370,1,12,242
22208,BJH016,1,3172800,30,101,2,0,0,0,0,0,0,0,0,370,1,12,242
22209,BJH016,1,3172900,30,101,2,1,0,0,0,0,0,0,1,380,1,12,242
22210,BJH016,1,3173000,30,97,2,1,0,0,0,0,0,0,1,380,1,12,242
22211,BJH016,1,3173100,28,95,2,1,0,0,0,0,0,0,1,380,1,12,242
22212,BJH016,1,3173200,26,93,2,1,0,0,0,0,0,0,1,380,1,12,242
22213,BJH016,1,3173300,24,91,2,1,0,0,0,0,0,0,1,380,1,12,242
22214,BJH016,1,3173400,22,89,2,1,1,0,0,0,0,0,2,390,1,12,242
22215,BJH016,1,3173500,20,87,2,1,1,0,0,0,0,0,2,390,1,12,242
22216,BJH016,1,3173600,18,85,2,1,1,0,0,0,0,0,2,390,1,12,242
22217,BJH016,1,3173700,16,83,2,1,1,0,0,0,0,0,2,390,1,12,242
22218,BJH016,1,3173800,14,81,2,1,1,0,0,0,0,0,2,390,1,12,242
22219,BJH016,1,3173900,12,81,2,1,1,1,0,0,0,0,3,400,1,12,242
22220,BJH016,1,3174000,14,77,2,1,1,1,0,0,0,0,3,400,1,12,242
22221,BJH016,1,3174100,16,75,2,1,1,1,0,0,0,0,3,400,1,12,242
22222,BJH016,1,3174200,18,73,2,1,1,1,0,0,0,0,3,400,1,12,242
22223,BJH016,1,3174300,20,75,11,1,1,1,0,0,0,0,3,400,1,12,242
22224,BJH016,1,3174400,22,77,11,1,1,1,0,0,0,0,3,400,1,12,242
22225,BJH016,1,3174500,24,79,11,1,1,1,0,0,0,0,3,400,1,12,242
22226,BJH016,1,3174600,26,81,11,1,1,1,0,0,0,0,3,400,1,12,242
22227,BJH016,1,3174700,28,83,11,1,1,1,0,0,0,0,3,400,1,12,242
22228,BJH016,1,3174800,30,85,11,1,1,1,0,0,0,0,3,400,1,12,242
22229,BJH016,1,3174900,32,87,11,1,1,1,0,0,0,0,3,400,1,12,242
22230,BJH016,1,3175000,30,89,11,1,1,1,0,0,0,0,3,400,1,12,242
22231,BJH016,1,3175100,28,91,11,1,1,1,0,0,0,0,3,400,1,12,242
22232,BJH016,1,3175200,26,89,2,1,1,1,0,0,0,0,3,400,1,12,242
22233,BJH016,1,3175300,24,87,2,1,1,1,0,0,0,0,3,400,1,12,242
22234,BJH016,1,3175400,22,85,2,1,1,1,0,0,0,0,3,400,1,12,242
22235,BJH016,1,3175500,20,83,2,1,1,1,0,0,0,0,3,400,1,12,242
22236,BJH016,1,3175600,18,81,2,1,1,1,0,0,0,0,3,400,1,12,242
22237,BJH016,1,3175700,16,79,2,1,1,1,0,0,0,0,3,400,1,12,242
22238,BJH016,1,3175800,14,77,2,1,1,1,0,0,0,0,3,400,1,12,242
22239,BJH016,1,3175900,12,75,2,1,1,1,0,0,0,0,3,400,1,12,242
22240,BJH016,1,3176000,14,73,2,1,1,1,0,0,0,0,3,400,1,12,242
22241,BJH016,1,3176100,16,71,2,1,1,1,0,0,0,0,3,400,1,12,242
22242,BJH016,1,3176200,18,69,2,1,1,1,1,0,0,0,4,420,1,12,242
22243,BJH016,1,3176300,20,67,2,1,1,1,1,0,0,0,4,420,1,12,242
22244,BJH016,1,3176400,22,65,2,1,1,1,1,0,0,1,4,420,1,12,242
22245,BJH016,1,3176500,24,63,2,1,1,1,1,0,0,1,4,420,1,12,242
22246,BJH016,1,3176600,26,61,2,1,1,1,1,0,0,1,4,420,1,12,242
22247,BJH016,1,3176700,28,59,2,1,1,1,1,1,0,1,5,440,1,12,242
22248,BJH016,1,3176800,30,61,11,1,1,1,1,1,0,1,5,440,1,12,242
22249,BJH016,1,3176900,32,63,11,1,1,1,1,1,0,1,5,440,1,12,242
22250,BJH016,1,3177000,34,65,11,1,1,1,1,1,0,1,5,440,1,12,242
22251,BJH016,1,3177100,36,67,11,1,1,1,1,1,0,1,5,440,1,12,242
22252,BJH016,1,3177200,38,69,11,1,1,1,1,1,0,1,5,440,1,12,242
22253,BJH016,1,3177300,40,71,11,1,1,1,1,1,0,1,5,440,1,12,242
22254,BJH016,1,3177400,42,73,11,1,1,1,1,1,0,1,5,440,1,12,242
22255,BJH016,1,3177500,44,75,11,1,1,1,1,1,0,1,5,440,1,12,242
22256,BJH016,1,3177600,46,77,11,1,1,1,1,1,0,1,5,440,1,12,242
22257,BJH016,1,3177700,48,79,11,1,1,1,1,1,0,1,5,440,1,12,242
22258,BJH016,1,3177800,50,81,11,1,1,1,1,1,0,1,5,440,1,12,242
22259,BJH016,1,3177900,52,83,11,1,1,1,1,1,0,1,5,440,1,12,242
22260,BJH016,1,3178000,54,85,11,1,1,1,1,1,0,1,5,440,1,12,242
22261,BJH016,1,3178100,56,87,11,1,1,1,1,1,0,1,5,440,1,12,242
22262,BJH016,1,3178200,58,89,11,1,1,1,1,1,0,1,5,440,1,12,242
22263,BJH016,1,3178300,60,91,11,1,1,1,1,1,0,1,5,440,1,12,242
22264,BJH016,1,3178400,62,93,11,1,1,1,1,1,0,1,5,440,1,12,242
22265,BJH016,1,3178500,64,95,11,1,1,1,1,1,0,1,5,440,1,12,242
22266,BJH016,1,3178600,66,97,11,1,1,1,1,1,0,1,5,440,1,12,242
22267,BJH016,1,3178700,68,99,11,1,1,1,1,1,0,1,5,440,1,12,242
22268,BJH016,1,3178800,70,101,11,1,1,1,1,1,0,1,5,440,1,12,242
22269,BJH016,1,3178900,72,101,11,1,1,1,1,1,0,1,5,440,1,12,242
22270,BJH016,1,3179000,74,105,11,1,1,1,1,1,0,1,5,440,1,12,242
